t,x,y,z
6302.5,-1.64416,-12.5248,3.31019
6302.6,-1.64411,-12.5239,3.31011
6302.7,-1.64406,-12.5231,3.31003
6302.8,-1.64401,-12.5222,3.30995
6302.9,-1.64396,-12.5214,3.30987
6303,-1.64391,-12.5206,3.30979
6303.1,-1.64386,-12.5197,3.30971
6303.2,-1.64381,-12.5189,3.30964
6303.3,-1.64376,-12.518,3.30956
6303.4,-1.6437,-12.5172,3.30948
6303.5,-1.64365,-12.5164,3.3094
6303.6,-1.6436,-12.5155,3.30932
6303.7,-1.64355,-12.5147,3.30924
6303.8,-1.6435,-12.5139,3.30916
6303.9,-1.64345,-12.513,3.30909
6304,-1.6434,-12.5122,3.30901
6304.1,-1.64335,-12.5113,3.30893
6304.2,-1.6433,-12.5105,3.30885
6304.3,-1.64325,-12.5097,3.30877
6304.4,-1.64319,-12.5088,3.30869
6304.5,-1.64314,-12.508,3.30861
6304.6,-1.64309,-12.5071,3.30854
6304.7,-1.64304,-12.5063,3.30846
6304.8,-1.64299,-12.5055,3.30838
6304.9,-1.64294,-12.5046,3.3083
6305,-1.64289,-12.5038,3.30822
6305.1,-1.64284,-12.503,3.30814
6305.2,-1.64279,-12.5021,3.30806
6305.3,-1.64273,-12.5013,3.30799
6305.4,-1.64268,-12.5004,3.30791
6305.5,-1.64263,-12.4996,3.30783
6305.6,-1.64258,-12.4988,3.30775
6305.7,-1.64253,-12.4979,3.30767
6305.8,-1.64248,-12.4971,3.30759
6305.9,-1.64243,-12.4962,3.30752
6306,-1.64238,-12.4954,3.30744
6306.1,-1.64233,-12.4946,3.30736
6306.2,-1.64227,-12.4937,3.30728
6306.3,-1.64222,-12.4929,3.3072
6306.4,-1.64217,-12.492,3.30712
6306.5,-1.64212,-12.4912,3.30705
6306.6,-1.64207,-12.4904,3.30697
6306.7,-1.64202,-12.4895,3.30689
6306.8,-1.64197,-12.4887,3.30681
6306.9,-1.64192,-12.4878,3.30673
6307,-1.64186,-12.487,3.30665
6307.1,-1.64181,-12.4862,3.30658
6307.2,-1.64176,-12.4853,3.3065
6307.3,-1.64171,-12.4845,3.30642
6307.4,-1.64166,-12.4836,3.30634
6307.5,-1.64161,-12.4828,3.30626
6307.6,-1.64156,-12.482,3.30619
6307.7,-1.64151,-12.4811,3.30611
6307.8,-1.64145,-12.4803,3.30603
6307.9,-1.6414,-12.4794,3.30595
6308,-1.64135,-12.4786,3.30587
6308.1,-1.6413,-12.4778,3.30579
6308.2,-1.64125,-12.4769,3.30572
6308.3,-1.6412,-12.4761,3.30564
6308.4,-1.64115,-12.4752,3.30556
6308.5,-1.6411,-12.4744,3.30548
6308.6,-1.64104,-12.4735,3.3054
6308.7,-1.64099,-12.4727,3.30533
6308.8,-1.64094,-12.4719,3.30525
6308.9,-1.64089,-12.471,3.30517
6309,-1.64084,-12.4702,3.30509
6309.1,-1.64079,-12.4693,3.30501
6309.2,-1.64074,-12.4685,3.30494
6309.3,-1.64069,-12.4677,3.30486
6309.4,-1.64063,-12.4668,3.30478
6309.5,-1.64058,-12.466,3.3047
6309.6,-1.64053,-12.4651,3.30462
6309.7,-1.64048,-12.4643,3.30455
6309.8,-1.64043,-12.4635,3.30447
6309.9,-1.64038,-12.4626,3.30439
6310,-1.64033,-12.4618,3.30431
6310.1,-1.64028,-12.4609,3.30424
6310.2,-1.64022,-12.4601,3.30416
6310.3,-1.64017,-12.4593,3.30408
6310.4,-1.64012,-12.4584,3.304
6310.5,-1.64007,-12.4576,3.30392
6310.6,-1.64002,-12.4567,3.30385
6310.7,-1.63997,-12.4559,3.30377
6310.8,-1.63992,-12.455,3.30369
6310.9,-1.63987,-12.4542,3.30361
6311,-1.63981,-12.4534,3.30353
6311.1,-1.63976,-12.4525,3.30346
6311.2,-1.63971,-12.4517,3.30338
6311.3,-1.63966,-12.4508,3.3033
6311.4,-1.63961,-12.45,3.30322
6311.5,-1.63956,-12.4492,3.30315
6311.6,-1.63951,-12.4483,3.30307
6311.7,-1.63945,-12.4475,3.30299
6311.8,-1.6394,-12.4466,3.30291
6311.9,-1.63935,-12.4458,3.30284
6312,-1.6393,-12.4449,3.30276
6312.1,-1.63925,-12.4441,3.30268
6312.2,-1.6392,-12.4433,3.3026
6312.3,-1.63915,-12.4424,3.30253
6312.4,-1.63909,-12.4416,3.30245
6312.5,-1.63904,-12.4407,3.30237
6312.6,-1.63899,-12.4399,3.30229
6312.7,-1.63894,-12.4391,3.30222
6312.8,-1.63889,-12.4382,3.30214
6312.9,-1.63884,-12.4374,3.30206
6313,-1.63879,-12.4365,3.30198
6313.1,-1.63874,-12.4357,3.30191
6313.2,-1.63868,-12.4348,3.30183
6313.3,-1.63863,-12.434,3.30175
6313.4,-1.63858,-12.4332,3.30167
6313.5,-1.63853,-12.4323,3.3016
6313.6,-1.63848,-12.4315,3.30152
6313.7,-1.63843,-12.4306,3.30144
6313.8,-1.63838,-12.4298,3.30136
6313.9,-1.63832,-12.4289,3.30129
6314,-1.63827,-12.4281,3.30121
6314.1,-1.63822,-12.4273,3.30113
6314.2,-1.63817,-12.4264,3.30105
6314.3,-1.63812,-12.4256,3.30098
6314.4,-1.63807,-12.4247,3.3009
6314.5,-1.63802,-12.4239,3.30082
6314.6,-1.63796,-12.4231,3.30074
6314.7,-1.63791,-12.4222,3.30067
6314.8,-1.63786,-12.4214,3.30059
6314.9,-1.63781,-12.4205,3.30051
6315,-1.63776,-12.4197,3.30044
6315.1,-1.63771,-12.4188,3.30036
6315.2,-1.63765,-12.418,3.30028
6315.3,-1.6376,-12.4172,3.3002
6315.4,-1.63755,-12.4163,3.30013
6315.5,-1.6375,-12.4155,3.30005
6315.6,-1.63745,-12.4146,3.29997
6315.7,-1.6374,-12.4138,3.2999
6315.8,-1.63735,-12.4129,3.29982
6315.9,-1.63729,-12.4121,3.29974
6316,-1.63724,-12.4113,3.29966
6316.1,-1.63719,-12.4104,3.29959
6316.2,-1.63714,-12.4096,3.29951
6316.3,-1.63709,-12.4087,3.29943
6316.4,-1.63704,-12.4079,3.29936
6316.5,-1.63699,-12.407,3.29928
6316.6,-1.63693,-12.4062,3.2992
6316.7,-1.63688,-12.4054,3.29912
6316.8,-1.63683,-12.4045,3.29905
6316.9,-1.63678,-12.4037,3.29897
6317,-1.63673,-12.4028,3.29889
6317.1,-1.63668,-12.402,3.29882
6317.2,-1.63663,-12.4011,3.29874
6317.3,-1.63657,-12.4003,3.29866
6317.4,-1.63652,-12.3995,3.29859
6317.5,-1.63647,-12.3986,3.29851
6317.6,-1.63642,-12.3978,3.29843
6317.7,-1.63637,-12.3969,3.29835
6317.8,-1.63632,-12.3961,3.29828
6317.9,-1.63626,-12.3952,3.2982
6318,-1.63621,-12.3944,3.29812
6318.1,-1.63616,-12.3936,3.29805
6318.2,-1.63611,-12.3927,3.29797
6318.3,-1.63606,-12.3919,3.29789
6318.4,-1.63601,-12.391,3.29782
6318.5,-1.63595,-12.3902,3.29774
6318.6,-1.6359,-12.3893,3.29766
6318.7,-1.63585,-12.3885,3.29759
6318.8,-1.6358,-12.3876,3.29751
6318.9,-1.63575,-12.3868,3.29743
6319,-1.6357,-12.386,3.29736
6319.1,-1.63565,-12.3851,3.29728
6319.2,-1.63559,-12.3843,3.2972
6319.3,-1.63554,-12.3834,3.29713
6319.4,-1.63549,-12.3826,3.29705
6319.5,-1.63544,-12.3817,3.29697
6319.6,-1.63539,-12.3809,3.2969
6319.7,-1.63534,-12.3801,3.29682
6319.8,-1.63528,-12.3792,3.29674
6319.9,-1.63523,-12.3784,3.29667
6320,-1.63518,-12.3775,3.29659
6320.1,-1.63513,-12.3767,3.29651
6320.2,-1.63508,-12.3758,3.29644
6320.3,-1.63503,-12.375,3.29636
6320.4,-1.63497,-12.3742,3.29628
6320.5,-1.63492,-12.3733,3.29621
6320.6,-1.63487,-12.3725,3.29613
6320.7,-1.63482,-12.3716,3.29605
6320.8,-1.63477,-12.3708,3.29598
6320.9,-1.63472,-12.3699,3.2959
6321,-1.63467,-12.3691,3.29582
6321.1,-1.63461,-12.3682,3.29575
6321.2,-1.63456,-12.3674,3.29567
6321.3,-1.63451,-12.3666,3.29559
6321.4,-1.63446,-12.3657,3.29552
6321.5,-1.63441,-12.3649,3.29544
6321.6,-1.63436,-12.364,3.29536
6321.7,-1.6343,-12.3632,3.29529
6321.8,-1.63425,-12.3623,3.29521
6321.9,-1.6342,-12.3615,3.29514
6322,-1.63415,-12.3606,3.29506
6322.1,-1.6341,-12.3598,3.29498
6322.2,-1.63405,-12.359,3.29491
6322.3,-1.63399,-12.3581,3.29483
6322.4,-1.63394,-12.3573,3.29475
6322.5,-1.63389,-12.3564,3.29468
6322.6,-1.63384,-12.3556,3.2946
6322.7,-1.63379,-12.3547,3.29453
6322.8,-1.63374,-12.3539,3.29445
6322.9,-1.63368,-12.3531,3.29437
6323,-1.63363,-12.3522,3.2943
6323.1,-1.63358,-12.3514,3.29422
6323.2,-1.63353,-12.3505,3.29414
6323.3,-1.63348,-12.3497,3.29407
6323.4,-1.63343,-12.3488,3.29399
6323.5,-1.63337,-12.348,3.29392
6323.6,-1.63332,-12.3471,3.29384
6323.7,-1.63327,-12.3463,3.29376
6323.8,-1.63322,-12.3455,3.29369
6323.9,-1.63317,-12.3446,3.29361
6324,-1.63312,-12.3438,3.29353
6324.1,-1.63306,-12.3429,3.29346
6324.2,-1.63301,-12.3421,3.29338
6324.3,-1.63296,-12.3412,3.29331
6324.4,-1.63291,-12.3404,3.29323
6324.5,-1.63286,-12.3395,3.29315
6324.6,-1.6328,-12.3387,3.29308
6324.7,-1.63275,-12.3379,3.293
6324.8,-1.6327,-12.337,3.29293
6324.9,-1.63265,-12.3362,3.29285
6325,-1.6326,-12.3353,3.29277
6325.1,-1.63255,-12.3345,3.2927
6325.2,-1.63249,-12.3336,3.29262
6325.3,-1.63244,-12.3328,3.29255
6325.4,-1.63239,-12.3319,3.29247
6325.5,-1.63234,-12.3311,3.29239
6325.6,-1.63229,-12.3303,3.29232
6325.7,-1.63224,-12.3294,3.29224
6325.8,-1.63218,-12.3286,3.29217
6325.9,-1.63213,-12.3277,3.29209
6326,-1.63208,-12.3269,3.29201
6326.1,-1.63203,-12.326,3.29194
6326.2,-1.63198,-12.3252,3.29186
6326.3,-1.63193,-12.3243,3.29179
6326.4,-1.63187,-12.3235,3.29171
6326.5,-1.63182,-12.3227,3.29164
6326.6,-1.63177,-12.3218,3.29156
6326.7,-1.63172,-12.321,3.29148
6326.8,-1.63167,-12.3201,3.29141
6326.9,-1.63161,-12.3193,3.29133
6327,-1.63156,-12.3184,3.29126
6327.1,-1.63151,-12.3176,3.29118
6327.2,-1.63146,-12.3167,3.29111
6327.3,-1.63141,-12.3159,3.29103
6327.4,-1.63136,-12.3151,3.29095
6327.5,-1.6313,-12.3142,3.29088
6327.6,-1.63125,-12.3134,3.2908
6327.7,-1.6312,-12.3125,3.29073
6327.8,-1.63115,-12.3117,3.29065
6327.9,-1.6311,-12.3108,3.29058
6328,-1.63104,-12.31,3.2905
6328.1,-1.63099,-12.3091,3.29042
6328.2,-1.63094,-12.3083,3.29035
6328.3,-1.63089,-12.3075,3.29027
6328.4,-1.63084,-12.3066,3.2902
6328.5,-1.63079,-12.3058,3.29012
6328.6,-1.63073,-12.3049,3.29005
6328.7,-1.63068,-12.3041,3.28997
6328.8,-1.63063,-12.3032,3.2899
6328.9,-1.63058,-12.3024,3.28982
6329,-1.63053,-12.3015,3.28974
6329.1,-1.63047,-12.3007,3.28967
6329.2,-1.63042,-12.2998,3.28959
6329.3,-1.63037,-12.299,3.28952
6329.4,-1.63032,-12.2982,3.28944
6329.5,-1.63027,-12.2973,3.28937
6329.6,-1.63022,-12.2965,3.28929
6329.7,-1.63016,-12.2956,3.28922
6329.8,-1.63011,-12.2948,3.28914
6329.9,-1.63006,-12.2939,3.28907
6330,-1.63001,-12.2931,3.28899
6330.1,-1.62996,-12.2922,3.28891
6330.2,-1.6299,-12.2914,3.28884
6330.3,-1.62985,-12.2906,3.28876
6330.4,-1.6298,-12.2897,3.28869
6330.5,-1.62975,-12.2889,3.28861
6330.6,-1.6297,-12.288,3.28854
6330.7,-1.62965,-12.2872,3.28846
6330.8,-1.62959,-12.2863,3.28839
6330.9,-1.62954,-12.2855,3.28831
6331,-1.62949,-12.2846,3.28824
6331.1,-1.62944,-12.2838,3.28816
6331.2,-1.62939,-12.2829,3.28809
6331.3,-1.62933,-12.2821,3.28801
6331.4,-1.62928,-12.2813,3.28794
6331.5,-1.62923,-12.2804,3.28786
6331.6,-1.62918,-12.2796,3.28779
6331.7,-1.62913,-12.2787,3.28771
6331.8,-1.62907,-12.2779,3.28764
6331.9,-1.62902,-12.277,3.28756
6332,-1.62897,-12.2762,3.28748
6332.1,-1.62892,-12.2753,3.28741
6332.2,-1.62887,-12.2745,3.28733
6332.3,-1.62882,-12.2736,3.28726
6332.4,-1.62876,-12.2728,3.28718
6332.5,-1.62871,-12.272,3.28711
6332.6,-1.62866,-12.2711,3.28703
6332.7,-1.62861,-12.2703,3.28696
6332.8,-1.62856,-12.2694,3.28688
6332.9,-1.6285,-12.2686,3.28681
6333,-1.62845,-12.2677,3.28673
6333.1,-1.6284,-12.2669,3.28666
6333.2,-1.62835,-12.266,3.28658
6333.3,-1.6283,-12.2652,3.28651
6333.4,-1.62824,-12.2643,3.28643
6333.5,-1.62819,-12.2635,3.28636
6333.6,-1.62814,-12.2627,3.28628
6333.7,-1.62809,-12.2618,3.28621
6333.8,-1.62804,-12.261,3.28613
6333.9,-1.62798,-12.2601,3.28606
6334,-1.62793,-12.2593,3.28598
6334.1,-1.62788,-12.2584,3.28591
6334.2,-1.62783,-12.2576,3.28584
6334.3,-1.62778,-12.2567,3.28576
6334.4,-1.62772,-12.2559,3.28569
6334.5,-1.62767,-12.255,3.28561
6334.6,-1.62762,-12.2542,3.28554
6334.7,-1.62757,-12.2534,3.28546
6334.8,-1.62752,-12.2525,3.28539
6334.9,-1.62746,-12.2517,3.28531
6335,-1.62741,-12.2508,3.28524
6335.1,-1.62736,-12.25,3.28516
6335.2,-1.62731,-12.2491,3.28509
6335.3,-1.62726,-12.2483,3.28501
6335.4,-1.6272,-12.2474,3.28494
6335.5,-1.62715,-12.2466,3.28486
6335.6,-1.6271,-12.2457,3.28479
6335.7,-1.62705,-12.2449,3.28471
6335.8,-1.627,-12.2441,3.28464
6335.9,-1.62694,-12.2432,3.28456
6336,-1.62689,-12.2424,3.28449
6336.1,-1.62684,-12.2415,3.28442
6336.2,-1.62679,-12.2407,3.28434
6336.3,-1.62674,-12.2398,3.28427
6336.4,-1.62668,-12.239,3.28419
6336.5,-1.62663,-12.2381,3.28412
6336.6,-1.62658,-12.2373,3.28404
6336.7,-1.62653,-12.2364,3.28397
6336.8,-1.62648,-12.2356,3.28389
6336.9,-1.62642,-12.2347,3.28382
6337,-1.62637,-12.2339,3.28374
6337.1,-1.62632,-12.2331,3.28367
6337.2,-1.62627,-12.2322,3.2836
6337.3,-1.62622,-12.2314,3.28352
6337.4,-1.62616,-12.2305,3.28345
6337.5,-1.62611,-12.2297,3.28337
6337.6,-1.62606,-12.2288,3.2833
6337.7,-1.62601,-12.228,3.28322
6337.8,-1.62596,-12.2271,3.28315
6337.9,-1.6259,-12.2263,3.28307
6338,-1.62585,-12.2254,3.283
6338.1,-1.6258,-12.2246,3.28293
6338.2,-1.62575,-12.2238,3.28285
6338.3,-1.6257,-12.2229,3.28278
6338.4,-1.62564,-12.2221,3.2827
6338.5,-1.62559,-12.2212,3.28263
6338.6,-1.62554,-12.2204,3.28255
6338.7,-1.62549,-12.2195,3.28248
6338.8,-1.62544,-12.2187,3.28241
6338.9,-1.62538,-12.2178,3.28233
6339,-1.62533,-12.217,3.28226
6339.1,-1.62528,-12.2161,3.28218
6339.2,-1.62523,-12.2153,3.28211
6339.3,-1.62518,-12.2144,3.28203
6339.4,-1.62512,-12.2136,3.28196
6339.5,-1.62507,-12.2128,3.28189
6339.6,-1.62502,-12.2119,3.28181
6339.7,-1.62497,-12.2111,3.28174
6339.8,-1.62492,-12.2102,3.28166
6339.9,-1.62486,-12.2094,3.28159
6340,-1.62481,-12.2085,3.28152
6340.1,-1.62476,-12.2077,3.28144
6340.2,-1.62471,-12.2068,3.28137
6340.3,-1.62466,-12.206,3.28129
6340.4,-1.6246,-12.2051,3.28122
6340.5,-1.62455,-12.2043,3.28114
6340.6,-1.6245,-12.2034,3.28107
6340.7,-1.62445,-12.2026,3.281
6340.8,-1.62439,-12.2018,3.28092
6340.9,-1.62434,-12.2009,3.28085
6341,-1.62429,-12.2001,3.28077
6341.1,-1.62424,-12.1992,3.2807
6341.2,-1.62419,-12.1984,3.28063
6341.3,-1.62413,-12.1975,3.28055
6341.4,-1.62408,-12.1967,3.28048
6341.5,-1.62403,-12.1958,3.2804
6341.6,-1.62398,-12.195,3.28033
6341.7,-1.62393,-12.1941,3.28026
6341.8,-1.62387,-12.1933,3.28018
6341.9,-1.62382,-12.1924,3.28011
6342,-1.62377,-12.1916,3.28004
6342.1,-1.62372,-12.1908,3.27996
6342.2,-1.62367,-12.1899,3.27989
6342.3,-1.62361,-12.1891,3.27981
6342.4,-1.62356,-12.1882,3.27974
6342.5,-1.62351,-12.1874,3.27967
6342.6,-1.62346,-12.1865,3.27959
6342.7,-1.6234,-12.1857,3.27952
6342.8,-1.62335,-12.1848,3.27944
6342.9,-1.6233,-12.184,3.27937
6343,-1.62325,-12.1831,3.2793
6343.1,-1.6232,-12.1823,3.27922
6343.2,-1.62314,-12.1814,3.27915
6343.3,-1.62309,-12.1806,3.27908
6343.4,-1.62304,-12.1797,3.279
6343.5,-1.62299,-12.1789,3.27893
6343.6,-1.62293,-12.1781,3.27885
6343.7,-1.62288,-12.1772,3.27878
6343.8,-1.62283,-12.1764,3.27871
6343.9,-1.62278,-12.1755,3.27863
6344,-1.62273,-12.1747,3.27856
6344.1,-1.62267,-12.1738,3.27849
6344.2,-1.62262,-12.173,3.27841
6344.3,-1.62257,-12.1721,3.27834
6344.4,-1.62252,-12.1713,3.27827
6344.5,-1.62247,-12.1704,3.27819
6344.6,-1.62241,-12.1696,3.27812
6344.7,-1.62236,-12.1687,3.27805
6344.8,-1.62231,-12.1679,3.27797
6344.9,-1.62226,-12.167,3.2779
6345,-1.6222,-12.1662,3.27782
6345.1,-1.62215,-12.1654,3.27775
6345.2,-1.6221,-12.1645,3.27768
6345.3,-1.62205,-12.1637,3.2776
6345.4,-1.622,-12.1628,3.27753
6345.5,-1.62194,-12.162,3.27746
6345.6,-1.62189,-12.1611,3.27738
6345.7,-1.62184,-12.1603,3.27731
6345.8,-1.62179,-12.1594,3.27724
6345.9,-1.62173,-12.1586,3.27716
6346,-1.62168,-12.1577,3.27709
6346.1,-1.62163,-12.1569,3.27702
6346.2,-1.62158,-12.156,3.27694
6346.3,-1.62153,-12.1552,3.27687
6346.4,-1.62147,-12.1543,3.2768
6346.5,-1.62142,-12.1535,3.27672
6346.6,-1.62137,-12.1527,3.27665
6346.7,-1.62132,-12.1518,3.27658
6346.8,-1.62126,-12.151,3.2765
6346.9,-1.62121,-12.1501,3.27643
6347,-1.62116,-12.1493,3.27636
6347.1,-1.62111,-12.1484,3.27628
6347.2,-1.62106,-12.1476,3.27621
6347.3,-1.621,-12.1467,3.27614
6347.4,-1.62095,-12.1459,3.27606
6347.5,-1.6209,-12.145,3.27599
6347.6,-1.62085,-12.1442,3.27592
6347.7,-1.62079,-12.1433,3.27584
6347.8,-1.62074,-12.1425,3.27577
6347.9,-1.62069,-12.1416,3.2757
6348,-1.62064,-12.1408,3.27563
6348.1,-1.62059,-12.14,3.27555
6348.2,-1.62053,-12.1391,3.27548
6348.3,-1.62048,-12.1383,3.27541
6348.4,-1.62043,-12.1374,3.27533
6348.5,-1.62038,-12.1366,3.27526
6348.6,-1.62032,-12.1357,3.27519
6348.7,-1.62027,-12.1349,3.27511
6348.8,-1.62022,-12.134,3.27504
6348.9,-1.62017,-12.1332,3.27497
6349,-1.62011,-12.1323,3.27489
6349.1,-1.62006,-12.1315,3.27482
6349.2,-1.62001,-12.1306,3.27475
6349.3,-1.61996,-12.1298,3.27468
6349.4,-1.61991,-12.1289,3.2746
6349.5,-1.61985,-12.1281,3.27453
6349.6,-1.6198,-12.1272,3.27446
6349.7,-1.61975,-12.1264,3.27438
6349.8,-1.6197,-12.1256,3.27431
6349.9,-1.61964,-12.1247,3.27424
6350,-1.61959,-12.1239,3.27417
6350.1,-1.61954,-12.123,3.27409
6350.2,-1.61949,-12.1222,3.27402
6350.3,-1.61943,-12.1213,3.27395
6350.4,-1.61938,-12.1205,3.27387
6350.5,-1.61933,-12.1196,3.2738
6350.6,-1.61928,-12.1188,3.27373
6350.7,-1.61923,-12.1179,3.27366
6350.8,-1.61917,-12.1171,3.27358
6350.9,-1.61912,-12.1162,3.27351
6351,-1.61907,-12.1154,3.27344
6351.1,-1.61902,-12.1145,3.27336
6351.2,-1.61896,-12.1137,3.27329
6351.3,-1.61891,-12.1128,3.27322
6351.4,-1.61886,-12.112,3.27315
6351.5,-1.61881,-12.1112,3.27307
6351.6,-1.61875,-12.1103,3.273
6351.7,-1.6187,-12.1095,3.27293
6351.8,-1.61865,-12.1086,3.27286
6351.9,-1.6186,-12.1078,3.27278
6352,-1.61855,-12.1069,3.27271
6352.1,-1.61849,-12.1061,3.27264
6352.2,-1.61844,-12.1052,3.27257
6352.3,-1.61839,-12.1044,3.27249
6352.4,-1.61834,-12.1035,3.27242
6352.5,-1.61828,-12.1027,3.27235
6352.6,-1.61823,-12.1018,3.27227
6352.7,-1.61818,-12.101,3.2722
6352.8,-1.61813,-12.1001,3.27213
6352.9,-1.61807,-12.0993,3.27206
6353,-1.61802,-12.0984,3.27198
6353.1,-1.61797,-12.0976,3.27191
6353.2,-1.61792,-12.0967,3.27184
6353.3,-1.61786,-12.0959,3.27177
6353.4,-1.61781,-12.0951,3.2717
6353.5,-1.61776,-12.0942,3.27162
6353.6,-1.61771,-12.0934,3.27155
6353.7,-1.61765,-12.0925,3.27148
6353.8,-1.6176,-12.0917,3.27141
6353.9,-1.61755,-12.0908,3.27133
6354,-1.6175,-12.09,3.27126
6354.1,-1.61745,-12.0891,3.27119
6354.2,-1.61739,-12.0883,3.27112
6354.3,-1.61734,-12.0874,3.27104
6354.4,-1.61729,-12.0866,3.27097
6354.5,-1.61724,-12.0857,3.2709
6354.6,-1.61718,-12.0849,3.27083
6354.7,-1.61713,-12.084,3.27075
6354.8,-1.61708,-12.0832,3.27068
6354.9,-1.61703,-12.0823,3.27061
6355,-1.61697,-12.0815,3.27054
6355.1,-1.61692,-12.0806,3.27047
6355.2,-1.61687,-12.0798,3.27039
6355.3,-1.61682,-12.0789,3.27032
6355.4,-1.61676,-12.0781,3.27025
6355.5,-1.61671,-12.0773,3.27018
6355.6,-1.61666,-12.0764,3.2701
6355.7,-1.61661,-12.0756,3.27003
6355.8,-1.61655,-12.0747,3.26996
6355.9,-1.6165,-12.0739,3.26989
6356,-1.61645,-12.073,3.26982
6356.1,-1.6164,-12.0722,3.26974
6356.2,-1.61634,-12.0713,3.26967
6356.3,-1.61629,-12.0705,3.2696
6356.4,-1.61624,-12.0696,3.26953
6356.5,-1.61619,-12.0688,3.26946
6356.6,-1.61613,-12.0679,3.26938
6356.7,-1.61608,-12.0671,3.26931
6356.8,-1.61603,-12.0662,3.26924
6356.9,-1.61598,-12.0654,3.26917
6357,-1.61592,-12.0645,3.2691
6357.1,-1.61587,-12.0637,3.26902
6357.2,-1.61582,-12.0628,3.26895
6357.3,-1.61577,-12.062,3.26888
6357.4,-1.61571,-12.0611,3.26881
6357.5,-1.61566,-12.0603,3.26874
6357.6,-1.61561,-12.0595,3.26866
6357.7,-1.61556,-12.0586,3.26859
6357.8,-1.6155,-12.0578,3.26852
6357.9,-1.61545,-12.0569,3.26845
6358,-1.6154,-12.0561,3.26838
6358.1,-1.61535,-12.0552,3.2683
6358.2,-1.61529,-12.0544,3.26823
6358.3,-1.61524,-12.0535,3.26816
6358.4,-1.61519,-12.0527,3.26809
6358.5,-1.61514,-12.0518,3.26802
6358.6,-1.61508,-12.051,3.26794
6358.7,-1.61503,-12.0501,3.26787
6358.8,-1.61498,-12.0493,3.2678
6358.9,-1.61493,-12.0484,3.26773
6359,-1.61487,-12.0476,3.26766
6359.1,-1.61482,-12.0467,3.26759
6359.2,-1.61477,-12.0459,3.26751
6359.3,-1.61472,-12.045,3.26744
6359.4,-1.61466,-12.0442,3.26737
6359.5,-1.61461,-12.0433,3.2673
6359.6,-1.61456,-12.0425,3.26723
6359.7,-1.61451,-12.0416,3.26716
6359.8,-1.61445,-12.0408,3.26708
6359.9,-1.6144,-12.0399,3.26701
6360,-1.61435,-12.0391,3.26694
6360.1,-1.6143,-12.0383,3.26687
6360.2,-1.61424,-12.0374,3.2668
6360.3,-1.61419,-12.0366,3.26673
6360.4,-1.61414,-12.0357,3.26665
6360.5,-1.61409,-12.0349,3.26658
6360.6,-1.61403,-12.034,3.26651
6360.7,-1.61398,-12.0332,3.26644
6360.8,-1.61393,-12.0323,3.26637
6360.9,-1.61388,-12.0315,3.2663
6361,-1.61382,-12.0306,3.26623
6361.1,-1.61377,-12.0298,3.26615
6361.2,-1.61372,-12.0289,3.26608
6361.3,-1.61367,-12.0281,3.26601
6361.4,-1.61361,-12.0272,3.26594
6361.5,-1.61356,-12.0264,3.26587
6361.6,-1.61351,-12.0255,3.2658
6361.7,-1.61346,-12.0247,3.26573
6361.8,-1.6134,-12.0238,3.26565
6361.9,-1.61335,-12.023,3.26558
6362,-1.6133,-12.0221,3.26551
6362.1,-1.61325,-12.0213,3.26544
6362.2,-1.61319,-12.0204,3.26537
6362.3,-1.61314,-12.0196,3.2653
6362.4,-1.61309,-12.0187,3.26523
6362.5,-1.61304,-12.0179,3.26515
6362.6,-1.61298,-12.017,3.26508
6362.7,-1.61293,-12.0162,3.26501
6362.8,-1.61288,-12.0154,3.26494
6362.9,-1.61282,-12.0145,3.26487
6363,-1.61277,-12.0137,3.2648
6363.1,-1.61272,-12.0128,3.26473
6363.2,-1.61267,-12.012,3.26466
6363.3,-1.61261,-12.0111,3.26458
6363.4,-1.61256,-12.0103,3.26451
6363.5,-1.61251,-12.0094,3.26444
6363.6,-1.61246,-12.0086,3.26437
6363.7,-1.6124,-12.0077,3.2643
6363.8,-1.61235,-12.0069,3.26423
6363.9,-1.6123,-12.006,3.26416
6364,-1.61225,-12.0052,3.26409
6364.1,-1.61219,-12.0043,3.26402
6364.2,-1.61214,-12.0035,3.26394
6364.3,-1.61209,-12.0026,3.26387
6364.4,-1.61204,-12.0018,3.2638
6364.5,-1.61198,-12.0009,3.26373
6364.6,-1.61193,-12.0001,3.26366
6364.7,-1.61188,-11.9992,3.26359
6364.8,-1.61182,-11.9984,3.26352
6364.9,-1.61177,-11.9975,3.26345
6365,-1.61172,-11.9967,3.26338
6365.1,-1.61167,-11.9958,3.2633
6365.2,-1.61161,-11.995,3.26323
6365.3,-1.61156,-11.9941,3.26316
6365.4,-1.61151,-11.9933,3.26309
6365.5,-1.61146,-11.9924,3.26302
6365.6,-1.6114,-11.9916,3.26295
6365.7,-1.61135,-11.9907,3.26288
6365.8,-1.6113,-11.9899,3.26281
6365.9,-1.61125,-11.989,3.26274
6366,-1.61119,-11.9882,3.26267
6366.1,-1.61114,-11.9874,3.2626
6366.2,-1.61109,-11.9865,3.26252
6366.3,-1.61103,-11.9857,3.26245
6366.4,-1.61098,-11.9848,3.26238
6366.5,-1.61093,-11.984,3.26231
6366.6,-1.61088,-11.9831,3.26224
6366.7,-1.61082,-11.9823,3.26217
6366.8,-1.61077,-11.9814,3.2621
6366.9,-1.61072,-11.9806,3.26203
