t,f
1008.91,-0.6184518951211744
1008.9200000000001,-0.6177764519303621
1008.9300000000001,-0.6170989271341681
1008.94,-0.6164193107906195
1008.95,-0.6157375928902964
1008.96,-0.6150537633557358
1008.97,-0.6143678120408277
1008.98,-0.6136797287302047
1008.99,-0.6129895031386253
1009.0,-0.6122971249103499
1009.01,-0.6116025836185105
1009.02,-0.6109058687644726
1009.03,-0.610206969777191
1009.0400000000001,-0.6095058760125585
1009.0500000000001,-0.608802576752746
1009.0600000000001,-0.6080970612055359
1009.07,-0.6073893185036497
1009.08,-0.6066793377040661
1009.09,-0.605967107787331
1009.1,-0.6052526176568619
1009.11,-0.6045358561382432
1009.12,-0.6038168119785136
1009.13,-0.6030954738454449
1009.14,-0.6023718303268147
1009.15,-0.6016458699296686
1009.16,-0.6009175810795745
1009.1700000000001,-0.6001869521198694
1009.1800000000001,-0.5994539713108966
1009.19,-0.5987186268292348
1009.2,-0.5979809067669178
1009.21,-0.5972407991306455
1009.22,-0.5964982918409859
1009.23,-0.595753372731568
1009.24,-0.5950060295482645
1009.25,-0.5942562499483667
1009.26,-0.5935040214997481
1009.27,-0.5927493316800189
1009.28,-0.5919921678756711
1009.2900000000001,-0.5912325173812129
1009.3000000000001,-0.5904703673982933
1009.3100000000001,-0.5897057050348163
1009.32,-0.588938517304046
1009.33,-0.5881687911236969
1009.34,-0.5873965133150195
1009.35,-0.5866216706018702
1009.36,-0.5858442496097728
1009.37,-0.5850642368649677
1009.38,-0.5842816187934496
1009.39,-0.5834963817199954
1009.4,-0.5827085118671771
1009.41,-0.5819179953543672
1009.4200000000001,-0.5811248181967282
1009.4300000000001,-0.5803289663041927
1009.44,-0.5795304254804293
1009.45,-0.5787291814217965
1009.46,-0.5779252197162852
1009.47,-0.5771185258424462
1009.48,-0.5763090851683061
1009.49,-0.5754968829502699
1009.5,-0.5746819043320089
1009.51,-0.5738641343433364
1009.52,-0.5730435578990685
1009.53,-0.5722201597978717
1009.5400000000001,-0.5713939247210962
1009.5500000000001,-0.5705648372315937
1009.5600000000001,-0.5697328817725215
1009.57,-0.568898042666131
1009.58,-0.5680603041125427
1009.59,-0.5672196501885033
1009.6,-0.5663760648461295
1009.61,-0.5655295319116349
1009.62,-0.5646800350840409
1009.63,-0.5638275579338714
1009.64,-0.5629720839018322
1009.65,-0.5621135962974704
1009.66,-0.5612520782978215
1009.6700000000001,-0.5603875129460346
1009.6800000000001,-0.559519883149983
1009.69,-0.558649171680856
1009.7,-0.557775361171733
1009.71,-0.5568984341161383
1009.72,-0.5560183728665787
1009.73,-0.5551351596330615
1009.74,-0.5542487764815925
1009.75,-0.553359205332656
1009.76,-0.552466427959674
1009.77,-0.5515704259874459
1009.78,-0.5506711808905667
1009.7900000000001,-0.5497686739918257
1009.8000000000001,-0.5488628864605846
1009.8100000000001,-0.5479537993111313
1009.82,-0.547041393401016
1009.83,-0.5461256494293621
1009.84,-0.5452065479351568
1009.85,-0.5442840692955163
1009.86,-0.5433581937239312
1009.87,-0.5424289012684866
1009.88,-0.5414961718100579
1009.89,-0.5405599850604835
1009.9,-0.5396203205607125
1009.91,-0.538677157678927
1009.9200000000001,-0.5377304756086396
1009.9300000000001,-0.5367802533667646
1009.94,-0.5358264697916639
1009.95,-0.5348691035411643
1009.96,-0.5339081330905501
1009.97,-0.5329435367305263
1009.98,-0.5319752925651552
1009.99,-0.5310033785097631
1010.0,-0.5300277722888201
1010.01,-0.5290484514337889
1010.02,-0.5280653932809436
1010.03,-0.52707857496916
1010.0400000000001,-0.5260879734376736
1010.0500000000001,-0.5250935654238057
1010.0600000000001,-0.52409532746066
1010.07,-0.5230932358747845
1010.08,-0.5220872667838014
1010.09,-0.5210773960940033
1010.1,-0.5200635994979164
1010.11,-0.519045852471827
1010.12,-0.5180241302732754
1010.13,-0.5169984079385118
1010.14,-0.5159686602799163
1010.15,-0.514934861883384
1010.16,-0.5138969871056689
1010.1700000000001,-0.5128550100716927
1010.1800000000001,-0.5118089046718126
1010.19,-0.5107586445590515
1010.2,-0.5097042031462853
1010.21,-0.5086455536033917
1010.22,-0.5075826688543562
1010.23,-0.5065155215743357
1010.24,-0.5054440841866797
1010.25,-0.5043683288599062
1010.26,-0.5032882275046349
1010.27,-0.5022037517704736
1010.28,-0.5011148730428585
1010.2900000000001,-0.5000215624398486
1010.3000000000001,-0.4989237908088711
1010.3100000000001,-0.497821528723418
1010.32,-0.4967147464796946
1010.33,-0.49560341409321595
1010.34,-0.49448750129535335
1010.35,-0.4933669775298272
1010.36,-0.49224181194914857
1010.37,-0.4911119734110043
1010.38,-0.4899774304745894
1010.39,-0.48883815139688164
1010.4,-0.48769410412886016
1010.41,-0.48654525631166523
1010.4200000000001,-0.4853915752726991
1010.4300000000001,-0.4842330280216667
1010.44,-0.483069581246555
1010.45,-0.48190120130955
1010.46,-0.4807278542428893
1010.47,-0.4795495057446515
1010.48,-0.47836612117447774
1010.49,-0.47717766554922747
1010.5,-0.4759841035385653
1010.51,-0.4747853994604777
1010.52,-0.47358151727671977
1010.53,-0.4723724205881883
1010.5400000000001,-0.4711580726302223
1010.5500000000001,-0.46993843626782805
1010.5600000000001,-0.46871347399082747
1010.57,-0.46748314790892836
1010.58,-0.46624741974671635
1010.59,-0.4650062508385644
1010.6,-0.46375960212346107
1010.61,-0.4625074341397542
1010.62,-0.4612497070198088
1010.63,-0.45998638048457824
1010.64,-0.45871741383808606
1010.65,-0.4574427659618168
1010.66,-0.4561623953090153
1010.6700000000001,-0.45487625989889097
1010.6800000000001,-0.45358431731072607
1010.69,-0.45228652467788677
1010.7,-0.45098283868173317
1010.71,-0.44967321554542883
1010.72,-0.44835761102764543
1010.73,-0.44703598041616194
1010.74,-0.4457082785213562
1010.75,-0.44437445966958566
1010.76,-0.44303447769645626
1010.77,-0.4416882859399772
1010.78,-0.44033583723359776
1010.7900000000001,-0.43897708389912593
1010.8000000000001,-0.4376119777395257
1010.8100000000001,-0.4362404700315887
1010.82,-0.4348625115184815
1010.83,-0.4334780524021619
1010.84,-0.43208704233566514
1010.85,-0.43068943041525415
1010.86,-0.42928516517243387
1010.87,-0.4278741945658251
1010.88,-0.42645646597289527
1010.89,-0.4250319261815442
1010.9,-0.4236005213815401
1010.91,-0.42216219715580416
1010.9200000000001,-0.42071689847154015
1010.9300000000001,-0.41926456967120573
1010.94,-0.41780515446332167
1010.95,-0.4163385959131167
1010.96,-0.4148648364330034
1010.97,-0.41338381777288274
1010.98,-0.4118954810102717
1010.99,-0.41039976654025295
1011.0,-0.4088966140652404
1011.01,-0.4073859625845576
1011.02,-0.40586775038382567
1011.03,-0.40434191502415523
1011.0400000000001,-0.4028083933311395
1011.0500000000001,-0.40126712138364307
1011.0600000000001,-0.3997180345023829
1011.07,-0.3981610672382966
1011.08,-0.39659615336069326
1011.09,-0.39502322584518207
1011.1,-0.39344221686137465
1011.11,-0.39185305776035423
1011.12,-0.3902556790619093
1011.13,-0.38865001044152375
1011.14,-0.38703598071712003
1011.15,-0.385413517835549
1011.16,-0.383782548858821
1011.1700000000001,-0.38214299995007195
1011.1800000000001,-0.3804947963592596
1011.19,-0.3788378624085828
1011.2,-0.3771721214776179
1011.21,-0.3754974959881661
1011.22,-0.37381390738880466
1011.23,-0.37212127613913626
1011.24,-0.370419521693728
1011.25,-0.36870856248573464
1011.26,-0.3669883159101977
1011.27,-0.3652586983070134
1011.28,-0.36351962494356205
1011.2900000000001,-0.36177100999698986
1011.3000000000001,-0.3600127665361366
1011.3100000000001,-0.3582448065031007
1011.32,-0.3564670406944315
1011.33,-0.35467937874194283
1011.34,-0.3528817290931357
1011.35,-0.3510739989912245
1011.36,-0.349256094454754
1011.37,-0.3474279202568001
1011.38,-0.3455893799037421
1011.39,-0.34374037561359844
1011.4,-0.3418808082939139
1011.41,-0.3400105775191887
1011.4200000000001,-0.33812958150783706
1011.4300000000001,-0.33623771709866546
1011.44,-0.334334879726858
1011.45,-0.3324209633994568
1011.46,-0.3304958606703256
1011.47,-0.3285594626145849
1011.48,-0.32661165880250254
1011.49,-0.32465233727283077
1011.5,-0.32268138450557254
1011.51,-0.3206986853941643
1011.52,-0.3187041232170619
1011.53,-0.3166975796087126
1011.5400000000001,-0.3146789345298998
1011.5500000000001,-0.31264806623744407
1011.5600000000001,-0.31060485125324394
1011.57,-0.30854916433264096
1011.58,-0.3064808784320912
1011.59,-0.3043998646761263
1011.6,-0.30230599232358485
1011.61,-0.3001991287330975
1011.62,-0.29807913932780533
1011.63,-0.2959458875592922
1011.64,-0.2937992348707119
1011.65,-0.29163904065908797
1011.66,-0.2894651622367662
1011.6700000000001,-0.2872774547919972
1011.6800000000001,-0.28507577134862677
1011.69,-0.28285996272487113
1011.7,-0.28062987749115326
1011.71,-0.27838536192697555
1011.72,-0.2761262599768034
1011.73,-0.2738524132049347
1011.74,-0.2715636607493282
1011.75,-0.2692598392743625
1011.76,-0.2669407829224994
1011.77,-0.2646063232648201
1011.78,-0.2622562892504067
1011.7900000000001,-0.25989050715453693
1011.8000000000001,-0.25750880052566083
1011.8100000000001,-0.2551109901311272
1011.82,-0.2526968939016255
1011.83,-0.2502663268743095
1011.84,-0.2478191011345673
1011.85,-0.24535502575640034
1011.86,-0.2428739067413751
1011.87,-0.24037554695610747
1011.88,-0.23785974606824095
1011.89,-0.23532630048087752
1011.9,-0.23277500326541878
1011.91,-0.23020564409277408
1011.9200000000001,-0.22761800916289116
1011.9300000000001,-0.22501188113256285
1011.94,-0.22238703904146315
1011.95,-0.2197432582363632
1011.96,-0.21708031029347766
1011.97,-0.21439796293888946
1011.98,-0.21169597996700001
1011.99,-0.20897412115694985
1012.0,-0.206232142186954
1012.01,-0.203469794546493
1012.02,-0.20068682544630173
1012.03,-0.19788297772609237
1012.0400000000001,-0.1950579897599505
1012.0500000000001,-0.19221159535933774
1012.0600000000001,-0.18934352367363472
1012.07,-0.18645349908815534
1012.08,-0.1835412411195616
1012.09,-0.18060646430860594
1012.1,-0.17764887811012597
1012.11,-0.17466818678021473
1012.12,-0.17166408926048676
1012.13,-0.16863627905935885
1012.14,-0.1655844441302608
1012.15,-0.16250826674669042
1012.16,-0.15940742337402367
1012.1700000000001,-0.1562815845379889
1012.1800000000001,-0.1531304146897112
1012.19,-0.14995357206723053
1012.2,-0.14675070855339462
1012.21,-0.14352146953002456
1012.22,-0.1402654937282493
1012.23,-0.13698241307490064
1012.24,-0.1336718525348592
1012.25,-0.13033342994923844
1012.26,-0.12696675586929024
1012.27,-0.12357143338591234
1012.28,-0.12014705795463741
1012.2900000000001,-0.11669321721597663
1012.3000000000001,-0.11320949081099047
1012.3100000000001,-0.1096954501919553
1012.32,-0.10615065842799078
1012.33,-0.10257467000551083
1012.34,-0.09896703062335703
1012.35,-0.09532727698247045
1012.36,-0.09165493656995496
1012.37,-0.0879495274373812
1012.38,-0.08421055797317845
1012.39,-0.0804375266689576
1012.4,-0.07662992187960566
1012.41,-0.07278722157699
1012.4200000000001,-0.06890889309710665
1012.4300000000001,-0.0649943928805052
1012.44,-0.06104316620581982
1012.45,-0.05705464691623372
1012.46,-0.05302825713870186
1012.47,-0.04896340699575537
1012.48,-0.044859494309708724
1012.49,-0.040715904299089715
1012.5,-0.036532009267110956
1012.51,-0.03230716828200103
1012.52,-0.028040726849013015
1012.53,-0.023732016573928136
1012.5400000000001,-0.019380354817873237
1012.5500000000001,-0.014985044343271777
1012.5600000000001,-0.010545372950750134
1012.57,-0.006060613106823497
1012.58,-0.0015300215621892636
1012.59,0.003047161039539924
1012.6,0.007671710562825918
1012.61,0.012344419791073508
1012.62,0.017066098847525933
1012.63,0.021837575626326516
1012.64,0.02665969623387522
1012.65,0.0315333254405965
1012.66,0.03645934714322096
1012.6700000000001,0.04143866483766736
1012.6800000000001,0.04647220210259314
1012.69,0.05156090309366141
1012.7,0.05670573304854878
1012.71,0.06190767880269263
1012.72,0.06716774931574705
1012.73,0.0724869762086839
1012.74,0.07786641431143906
1012.75,0.08330714222096372
1012.76,0.08881026286949419
1012.77,0.09437690410280558
1012.78,0.1000082192681574
1012.7900000000001,0.10570538781157887
1012.8000000000001,0.11146961588407393
1012.8100000000001,0.1173021369562508
1012.82,0.12320421244079914
1012.83,0.12917713232214714
1012.84,0.13522221579253108
1012.85,0.1413408118936012
1012.86,0.14753430016256697
1012.87,0.15380409128175396
1012.88,0.16015162773030034
1012.89,0.16657838443656345
1012.9,0.17308586942963414
1012.91,0.17967562448816873
1012.9200000000001,0.1863492257845433
1012.9300000000001,0.19310828452210888
1012.94,0.19995444756308395
1012.95,0.20688939804435247
1012.96,0.2139148559781461
1012.97,0.22103257883427485
1012.98,0.22824436210022558
1012.99,0.23555203981507655
1013.0,0.2429574850727724
1013.01,0.250462610489864
1013.02,0.25806936863234353
1013.03,0.26577975239569124
1013.0400000000001,0.2735957953316918
1013.0500000000001,0.28151957191497945
1013.0600000000001,0.2895531977416183
1013.07,0.2976988296513281
1013.08,0.305958665764204
1013.09,0.31433494542197227
1013.1,0.3228299490229455
1013.11,0.3314459977389034
1013.12,0.34018545310111814
1013.13,0.34905071644166324
1013.14,0.35804422817499154
1013.15,0.3671684669035368
1013.16,0.3764259483297778
1013.1700000000001,0.38581922395580576
1013.1800000000001,0.3953508795499541
1013.19,0.40502353335847435
1013.2,0.4148398340385784
1013.21,0.4248024582874195
1013.22,0.43491410813973586
1013.23,0.44517750790495325
1013.24,0.4555954007125291
1013.25,0.46617054463222146
1013.26,0.47690570833379986
1013.27,0.48780366624847993
1013.28,0.4988671931920801
1013.2900000000001,0.5100990584075706
1013.3000000000001,0.5215020189823468
1013.3100000000001,0.5330788125932141
1013.32,0.5448321495297673
1013.33,0.5567647039445932
1013.34,0.5688791042765888
1013.35,0.5811779227916788
1013.36,0.5936636641834218
1013.37,0.6063387531744452
1013.38,0.6192055210584396
1013.39,0.6322661911216246
1013.4,0.6455228628822867
1013.41,0.6589774950872603
1013.4200000000001,0.6726318874052056
1013.4300000000001,0.686487660758329
1013.44,0.7005462362369604
1013.45,0.7148088125452525
1013.46,0.7292763419313866
1013.47,0.74394950456221
1013.48,0.7588286813103595
1013.49,0.7739139249318421
1013.5,0.7892049296239119
1013.51,0.8047009989671072
1013.52,0.820401012271648
1013.53,0.8363033893672424
1013.5400000000001,0.8524060538968335
1013.5500000000001,0.8687063951990945
1013.5600000000001,0.8852012288916131
1013.57,0.9018867562967778
1013.58,0.9187585228853602
1013.59,0.9358113759486144
1013.6,0.9530394217482273
1013.61,0.9704359824343988
1013.62,0.9879935530653405
1013.63,1.0057037591060718
1013.64,1.0235573148299146
1013.65,1.041543983091802
1013.66,1.0596525369874337
1013.6700000000001,1.077870723955396
1013.6800000000001,1.0961852329193145
1013.69,1.114581665102553
1013.7,1.1330445091773615
1013.71,1.1515571214320663
1013.72,1.1701017116521957
1013.73,1.1886593354125519
1013.74,1.2072098934655462
1013.75,1.2257321388849067
1013.76,1.2442036925818125
1013.77,1.262601067751343
1013.78,1.2808997037301004
1013.7900000000001,1.2990740096505347
1013.8000000000001,1.3170974181640378
1013.8100000000001,1.3349424493739717
1013.82,1.35258078497287
1013.83,1.36998335241715
1013.84,1.3871204188005846
1013.85,1.4039616939079649
1013.86,1.4204764417469091
1013.87,1.4366335996732633
1013.88,1.4524019040490068
1013.89,1.4677500212062584
1013.9,1.482646682342161
1013.91,1.497060820842225
1013.9200000000001,1.5109617104288289
1013.9300000000001,1.5243191024611076
1013.94,1.5371033606756408
1013.95,1.5492855916564834
1013.96,1.560837769359178
1013.97,1.5717328520864187
1013.98,1.5819448904215367
1013.99,1.5914491247673517
1014.0,1.6002220713084347
1014.01,1.6082415954097278
1014.02,1.6154869716782077
1014.03,1.6219389301408718
1014.0400000000001,1.6275796882253657
1014.0500000000001,1.6323929684627356
1014.0600000000001,1.636364002058965
1014.07,1.6394795186974873
1014.08,1.6417277231338478
1014.09,1.6430982593219896
1014.1,1.643582162966134
1014.11,1.6431718035207945
1014.12,1.6418608167630002
1014.13,1.6396440291352088
1014.14,1.6365173751054671
1014.15,1.632477808814724
1014.16,1.6275232112821172
1014.1700000000001,1.6216522944203298
1014.1800000000001,1.6148645030779516
1014.19,1.607159916277587
1014.2,1.5985391487607683
1014.21,1.589003253887057
1014.22,1.5785536288684057
1014.23,1.5671919232541347
1014.24,1.5549199515196017
1014.25,1.5417396105554417
1014.26,1.5276528028063898
1014.27,1.5126613657710342
1014.28,1.4967670085479579
1014.2900000000001,1.4799712561007614
1014.3000000000001,1.4622754019152469
1014.3100000000001,1.4436804697370036
1014.32,1.4241871851068815
1014.33,1.403795957455
1014.34,1.382506873570324
1014.35,1.3603197033311778
1014.36,1.3372339186606426
1014.37,1.3132487267571558
1014.38,1.288363118741691
1014.39,1.2625759349545886
1014.4,1.235885948222351
1014.41,1.2082919664912608
1014.4200000000001,1.1797929562827487
1014.4300000000001,1.15038818845582
1014.44,1.1200774077534401
1014.45,1.0888610275496398
1014.46,1.0567403510873918
1014.47,1.0237178202872041
1014.48,0.9897972928944428
1014.49,0.9549843482999562
1014.5,0.9192866217933968
1014.51,0.882714166272107
1014.52,0.8452798395130057
1014.53,0.8069997140071397
1014.5400000000001,0.7678935050496678
1014.5500000000001,0.7279850112749308
1014.5600000000001,0.6873025601430459
1014.57,0.6458794490542308
1014.58,0.6037543708435791
1014.59,0.5609718104700189
1014.6,0.5175823978626304
1014.61,0.47364320025591056
1014.62,0.4292179360880676
1014.63,0.3843770918270364
1014.64,0.33919792311116564
1014.65,0.29376432252439555
1014.66,0.24816653832546048
1014.6700000000001,0.20250073162919782
1014.6800000000001,0.15686836394002646
1014.69,0.11137541251832096
1014.7,0.0661314176681266
1014.71,0.021248373401701
1014.72,-0.023160519318460887
1014.73,-0.06698220991376752
1014.74,-0.11010523224887403
1014.75,-0.15242117576117056
1014.76,-0.19382614992320607
1014.77,-0.2342221963651393
1014.78,-0.2735186034688485
1014.7900000000001,-0.3116330812328247
1014.8000000000001,-0.3484927595693381
1014.8100000000001,-0.3840349805987838
1014.82,-0.4182078644413682
1014.83,-0.4509706378405853
1014.84,-0.48229372499587414
1014.85,-0.5121586095562802
1014.86,-0.5405574852344867
1014.87,-0.567492719473593
1014.88,-0.5929761597331187
1014.89,-0.6170283151256907
1014.9,-0.6396774473662848
1014.91,-0.660958604465274
1014.9200000000001,-0.6809126285811893
1014.9300000000001,-0.699585166287303
1014.94,-0.7170257055588433
1014.95,-0.7332866594044398
1014.96,-0.7484225115587885
1014.97,-0.762489035282184
1014.98,-0.7755425922734621
1014.99,-0.7876395151304342
